code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
688159,有方科技,通信设备,深圳,0.0,0.19,0.92,13.58,11.51,0.06,6.72,7.33,-0.105,9.99,5.92,20200123,1.32,1.44,-28.71,-162.39,22.98,-8.4,8505.0
002530,金财互联,软件服务,江苏,179.66,6.38,7.79,43.82,20.42,5.92,25.92,3.33,0.016,4.35,2.61,20101231,0.51,0.07,-10.72,-62.78,32.1,4.87,39700.0
603566,普莱柯,生物制药,河南,31.66,3.21,3.21,18.46,8.35,3.58,4.49,1.4,0.185,5.03,4.65,20150518,8.26,2.57,31.12,311.98,64.31,30.75,12936.0
300477,合纵科技,电气设备,北京,0.0,4.8,8.33,47.13,24.59,6.16,6.41,0.77,-0.079,2.34,3.76,20150610,4.66,0.56,-65.96,-452.09,7.61,-58.11,21248.0
300440,运达科技,软件服务,四川,496.47,4.42,4.48,17.71,14.69,1.35,0.38,0.09,0.006,2.9,4.13,20150423,7.45,1.66,-9.08,15.01,50.5,4.12,19414.0
002753,永东股份,化工原料,山西,40.92,2.0,3.75,23.52,13.95,6.45,4.27,1.14,0.047,4.86,1.59,20150519,8.12,2.16,-29.49,-19.64,16.38,3.91,12565.0
603790,雅运股份,染料涂料,上海,36.27,0.62,1.91,13.61,10.73,0.69,3.09,1.62,0.098,5.96,2.39,20180912,5.84,3.05,-28.82,-56.12,28.61,9.16,14004.0
002434,万里扬,汽车配件,浙江,27.35,11.74,13.4,105.19,48.04,24.3,30.36,2.27,0.091,4.69,2.11,20100618,18.93,1.41,11.85,4.98,20.17,11.2,18150.0
603308,应流股份,专用机械,安徽,49.07,4.34,4.88,80.39,30.98,30.01,21.22,4.35,0.078,7.45,2.06,20140122,8.91,1.83,-15.55,1.26,35.81,8.98,26851.0
002042,华孚时尚,纺织,安徽,0.0,15.18,15.19,183.01,113.82,51.67,24.1,1.59,-0.02,4.09,1.33,20050427,27.27,1.79,-36.55,-117.69,5.94,-1.32,16438.0
600281,太化股份,综合类,山西,0.0,5.14,5.14,9.44,4.7,0.89,5.78,1.12,-0.002,0.94,4.23,20001109,-6.64,-1.29,123.95,85.09,4.93,-0.61,26028.0
300815,玉禾田,环境保护,安徽,32.44,0.35,1.38,35.11,24.45,5.62,9.54,6.89,1.14,15.18,8.97,20200123,9.86,7.12,0.0,0.0,29.77,14.76,10188.0
002035,华帝股份,家用电器,广东,54.86,7.83,8.69,52.89,37.96,5.62,0.81,0.09,0.053,3.46,3.38,20040901,19.23,2.21,-48.07,-65.01,43.93,6.7,31413.0
002918,蒙娜丽莎,其他建材,广东,69.59,1.36,4.03,52.16,35.96,5.48,12.22,3.03,0.098,7.37,3.71,20171219,12.27,3.04,-19.75,-25.64,38.11,8.17,13305.0
688058,宝兰德,软件服务,北京,0.0,0.1,0.4,9.47,9.38,0.02,7.15,17.89,-0.033,23.45,6.27,20191101,1.61,4.03,0.0,0.0,0.0,-14.94,3599.0
300132,青松股份,化工原料,福建,26.97,3.86,5.17,45.1,22.09,5.63,14.55,2.82,0.162,6.03,2.9,20101026,10.28,1.99,113.86,2.82,26.74,11.82,15972.0
002837,英维克,专用机械,深圳,234.51,1.52,2.15,22.89,15.98,2.21,5.51,2.56,0.049,5.85,7.87,20161229,4.78,2.22,17.7,77.58,35.64,4.86,14700.0
002908,德生科技,元器件,广东,175.96,1.18,2.01,8.89,8.6,0.21,3.11,1.55,0.019,3.68,3.55,20171020,2.0,1.0,-12.25,-56.41,44.8,5.09,21711.0
002083,孚日股份,纺织,山东,13.64,8.82,9.08,86.34,42.66,29.02,13.95,1.54,0.105,4.25,1.35,20061124,14.18,1.56,-6.28,-29.29,18.62,8.22,39488.0
300169,天晟新材,塑料,江苏,0.0,2.63,3.26,17.87,10.53,3.46,8.27,2.54,-0.051,2.73,2.39,20110125,-2.85,-0.87,-23.48,-240.6,20.06,-11.86,15682.0
300386,飞天诚信,软件服务,北京,5616.68,2.19,4.18,19.82,15.36,0.18,3.46,0.83,0.001,4.36,4.12,20140626,9.48,2.27,-38.27,-84.38,44.64,0.28,32241.0
002152,广电运通,IT设备,广东,56.2,23.93,24.09,135.16,91.37,10.98,20.08,0.83,0.06,3.77,3.56,20070813,43.61,1.81,-10.41,-28.15,37.57,12.58,116433.0
601698,中国卫通,电信运营,北京,214.69,4.0,40.0,183.37,59.2,92.25,58.75,1.47,0.022000000000000002,2.87,6.49,20190628,12.56,0.31,-7.54,-9.9,31.4,14.25,98155.0
002706,良信电器,电气设备,上海,60.6,5.88,7.85,23.48,12.66,6.66,3.86,0.49,0.057999999999999996,2.36,5.95,20140121,6.5,0.83,17.39,5.26,39.42,10.18,15624.0
002282,博深股份,轻工机械,河北,31.6,2.12,4.38,27.13,9.88,5.6,14.41,3.29,0.057,5.08,1.41,20090821,2.9,0.66,-7.77,41.84,29.56,11.15,22325.0
603629,利通电子,元器件,江苏,131.36,0.3,1.0,18.51,13.94,2.87,6.41,6.41,0.047,9.87,2.48,20181224,2.19,2.19,-15.59,-75.66,16.81,1.64,10819.0
300455,康拓红外,运输设备,北京,336.79,5.0,7.18,22.55,17.85,1.91,4.55,0.63,0.012,2.02,7.76,20150515,2.21,0.31,16.22,1.35,30.52,9.43,21098.0
002399,海普瑞,化学制药,深圳,28.82,12.47,12.47,158.46,63.85,20.9,26.37,2.11,0.205,6.14,3.84,20100506,31.38,2.52,37.06,-49.65,43.87,18.21,22467.0
